P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,windowreal-safe-2.smt,0,715,47,46,1,1,23,120,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,SortingNetwork4_safe_bgmc002.smt,0,484,5,5,1,1,35,143,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,simple_startup_7nodes.abstract.induct.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER8-8-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,PO4-4-PO4.smt,0,19059,741,740,1,0,480,9971,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,MULTIPLIER_2.msat.smt,0,51,36,35,1,0,7,43943,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,sc-8.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER8-2-fair.smt,0,3013,315,314,1,0,241,24973,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER11-14-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,simple_startup_5nodes.synchro.base.smt,0,1569,84,84,1,1,73,173,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ048_size7.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,PEQ010_size7.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,ckt_PROP2_tf_15.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,SIMPLEBITADDER_COMPOSE_13.msat.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,plan-41.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,PEQ002_size7.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer3-mutex-20.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,clocksynchro_4clocks.main_invar.base.smt,0,629,91,91,1,1,109,24980,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer3-mutex-11.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,SIMPLEBITADDER_COMPOSE_2.msat.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,BubbleSort_safe_blmc008.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER10-13-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,inf-bakery-mutex-3.smt,0,315,57,56,1,1,18,110,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ006_size6.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,wisa5.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER9-11-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,clocksynchro_8clocks.main_invar.base.smt,0,1529,163,163,1,1,160,1069,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER8-9-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,plan-6.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,clocksynchro_10clocks.main_invar.induct.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,FISCHER14-12-ninc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,ckt_PROP3_tf_20.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,pursuit-safety-18.smt,9000,
